faction_episode_id;faction_id;faction_name ;faction_party_ids;parliament_id;seats;faction_start;faction_end
DE_NT-BT_1961__DE_SPD_NT__37;DE_NT-BT_1961__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1961;204;11sep1964;30sep1964
DE_NT-BT_1961__DE_SPD_NT__38;DE_NT-BT_1961__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1961;202;02oct1964;04oct1964
DE_NT-BT_1961__DE_SPD_NT__39;DE_NT-BT_1961__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1961;203;05oct1964;25oct1964
DE_NT-BT_1961__DE_SPD_NT__40;DE_NT-BT_1961__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1961;204;26oct1964;02nov1964
DE_NT-BT_1961__DE_SPD_NT__41;DE_NT-BT_1961__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1961;203;03nov1964;12nov1964
DE_NT-BT_1961__DE_SPD_NT__42;DE_NT-BT_1961__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1961;204;13nov1964;06may1965
DE_NT-BT_1961__DE_SPD_NT__43;DE_NT-BT_1961__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1961;203;07may1965;12may1965
DE_NT-BT_1961__DE_SPD_NT__44;DE_NT-BT_1961__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1961;204;13may1965;10jun1965
DE_NT-BT_1961__DE_SPD_NT__45;DE_NT-BT_1961__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1961;203;11jun1965;13jun1965
DE_NT-BT_1961__DE_SPD_NT__46;DE_NT-BT_1961__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1961;204;14jun1965;17oct1965
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__1;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;251;19oct1965;20apr1966
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__2;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;250;21apr1966;27apr1966
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__3;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;251;28apr1966;06oct1966
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__4;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;250;07oct1966;10oct1966
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__5;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;251;11oct1966;03mar1967
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__6;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;250;04mar1967;08mar1967
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__7;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;251;09mar1967;19apr1967
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__8;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;250;20apr1967;27apr1967
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__9;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;251;28apr1967;01may1967
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__10;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;251;03may1967;17jul1967
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__11;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;249;18jul1967;21jul1967
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__12;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;248;22jul1967;23jul1967
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__13;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;250;24jul1967;26jul1967
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__14;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;251;27jul1967;17sep1967
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__15;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;250;18sep1967;28sep1967
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__16;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;251;29sep1967;07oct1967
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__17;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;250;08oct1967;18oct1967
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__18;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;251;19oct1967;24oct1967
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__19;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;252;25oct1967;30dec1967
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__20;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;251;31dec1967;04feb1968
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__21;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;252;05feb1968;15jun1968
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__22;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;251;16jun1968;25jun1968
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__23;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;252;26jun1968;13may1969
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__24;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;253;14may1969;30jul1969
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__25;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;252;31jul1969;03aug1969
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__26;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;253;04aug1969;16sep1969
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__27;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;252;17sep1969;23sep1969
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__28;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;253;24sep1969;15oct1969
DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT__29;DE_NT-BT_1965__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1965;252;16oct1969;19oct1969
DE_NT-BT_1965__DE_FDP_NT__1;DE_NT-BT_1965__DE_FDP_NT;Fraktion der Freien Demokratischen Partei;DE_FDP_NT;DE_NT-BT_1965;50;19oct1965;12may1966
DE_NT-BT_1965__DE_FDP_NT__2;DE_NT-BT_1965__DE_FDP_NT;Fraktion der Freien Demokratischen Partei;DE_FDP_NT;DE_NT-BT_1965;49;13may1966;16may1966
DE_NT-BT_1965__DE_FDP_NT__3;DE_NT-BT_1965__DE_FDP_NT;Fraktion der Freien Demokratischen Partei;DE_FDP_NT;DE_NT-BT_1965;50;17may1966;21jul1967
DE_NT-BT_1965__DE_FDP_NT__4;DE_NT-BT_1965__DE_FDP_NT;Fraktion der Freien Demokratischen Partei;DE_FDP_NT;DE_NT-BT_1965;49;22jul1967;26jul1967
DE_NT-BT_1965__DE_FDP_NT__5;DE_NT-BT_1965__DE_FDP_NT;Fraktion der Freien Demokratischen Partei;DE_FDP_NT;DE_NT-BT_1965;50;27jul1967;05oct1967
DE_NT-BT_1965__DE_FDP_NT__6;DE_NT-BT_1965__DE_FDP_NT;Fraktion der Freien Demokratischen Partei;DE_FDP_NT;DE_NT-BT_1965;49;06oct1967;10oct1967
DE_NT-BT_1965__DE_FDP_NT__7;DE_NT-BT_1965__DE_FDP_NT;Fraktion der Freien Demokratischen Partei;DE_FDP_NT;DE_NT-BT_1965;50;11oct1967;13oct1967
DE_NT-BT_1965__DE_FDP_NT__8;DE_NT-BT_1965__DE_FDP_NT;Fraktion der Freien Demokratischen Partei;DE_FDP_NT;DE_NT-BT_1965;49;14oct1967;04mar1968
DE_NT-BT_1965__DE_FDP_NT__9;DE_NT-BT_1965__DE_FDP_NT;Fraktion der Freien Demokratischen Partei;DE_FDP_NT;DE_NT-BT_1965;48;05mar1968;10mar1968
DE_NT-BT_1965__DE_FDP_NT__10;DE_NT-BT_1965__DE_FDP_NT;Fraktion der Freien Demokratischen Partei;DE_FDP_NT;DE_NT-BT_1965;49;11mar1968;19oct1969
DE_NT-BT_1965__DE_none_NT__1;DE_NT-BT_1965__DE_none_NT;Fraktionslos;DE_none_NT;DE_NT-BT_1965;1;14oct1967;24oct1967
DE_NT-BT_1965__DE_SPD_NT__1;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;"DE_SPD_NT;DE_GDP_NT";DE_NT-BT_1965;217;19oct1965;17jul1966
DE_NT-BT_1965__DE_SPD_NT__2;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;"DE_SPD_NT;DE_GDP_NT";DE_NT-BT_1965;216;18jul1966;28jul1966
DE_NT-BT_1965__DE_SPD_NT__3;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;"DE_SPD_NT;DE_GDP_NT";DE_NT-BT_1965;217;29jul1966;14sep1966
DE_NT-BT_1965__DE_SPD_NT__4;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;"DE_SPD_NT;DE_GDP_NT";DE_NT-BT_1965;216;15sep1966;20sep1966
DE_NT-BT_1965__DE_SPD_NT__5;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;"DE_SPD_NT;DE_GDP_NT";DE_NT-BT_1965;217;21sep1966;27nov1966
DE_NT-BT_1965__DE_SPD_NT__6;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;"DE_SPD_NT;DE_GDP_NT";DE_NT-BT_1965;216;28nov1966;05dec1966
DE_NT-BT_1965__DE_SPD_NT__7;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;"DE_SPD_NT;DE_GDP_NT";DE_NT-BT_1965;217;08dec1966;22dec1966
DE_NT-BT_1965__DE_SPD_NT__8;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;"DE_SPD_NT;DE_GDP_NT";DE_NT-BT_1965;216;23dec1966;01jan1967
DE_NT-BT_1965__DE_SPD_NT__9;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;"DE_SPD_NT;DE_GDP_NT";DE_NT-BT_1965;217;02jan1967;14feb1967
DE_NT-BT_1965__DE_SPD_NT__10;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;216;15feb1967;19feb1967
DE_NT-BT_1965__DE_SPD_NT__11;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;217;20feb1967;22feb1967
DE_NT-BT_1965__DE_SPD_NT__12;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;216;23feb1967;26feb1967
DE_NT-BT_1965__DE_SPD_NT__13;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;217;27feb1967;07apr1967
DE_NT-BT_1965__DE_SPD_NT__14;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;216;08apr1967;13apr1967
DE_NT-BT_1965__DE_SPD_NT__15;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;217;14apr1967;02may1967
DE_NT-BT_1965__DE_SPD_NT__16;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;216;03may1967;08may1967
DE_NT-BT_1965__DE_SPD_NT__17;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;217;09may1967;14sep1967
DE_NT-BT_1965__DE_SPD_NT__18;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;216;15sep1967;18sep1967
DE_NT-BT_1965__DE_SPD_NT__19;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;217;19sep1967;18oct1967
DE_NT-BT_1965__DE_SPD_NT__20;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;216;19oct1967;26oct1967
DE_NT-BT_1965__DE_SPD_NT__21;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;217;27oct1967;23nov1967
DE_NT-BT_1965__DE_SPD_NT__22;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;216;24nov1967;28nov1967
DE_NT-BT_1965__DE_SPD_NT__23;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;217;29nov1967;10dec1967
DE_NT-BT_1965__DE_SPD_NT__24;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;216;11dec1967;12dec1967
DE_NT-BT_1965__DE_SPD_NT__25;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;217;15dec1967;31may1968
DE_NT-BT_1965__DE_SPD_NT__26;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;216;01jun1968;03jun1968
DE_NT-BT_1965__DE_SPD_NT__27;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;217;04jun1968;31jan1969
DE_NT-BT_1965__DE_SPD_NT__28;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;216;01feb1969;16feb1969
DE_NT-BT_1965__DE_SPD_NT__29;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;217;17feb1969;13may1969
DE_NT-BT_1965__DE_SPD_NT__30;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;216;14may1969;30may1969
DE_NT-BT_1965__DE_SPD_NT__31;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;215;31may1969;03jun1969
DE_NT-BT_1965__DE_SPD_NT__32;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;216;04jun1969;24jun1969
DE_NT-BT_1965__DE_SPD_NT__33;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;215;25jun1969;29jun1969
DE_NT-BT_1965__DE_SPD_NT__34;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;216;30jun1969;09aug1969
DE_NT-BT_1965__DE_SPD_NT__35;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;215;10aug1969;17aug1969
DE_NT-BT_1965__DE_SPD_NT__36;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;216;18aug1969;13oct1969
DE_NT-BT_1965__DE_SPD_NT__37;DE_NT-BT_1965__DE_SPD_NT;Fraktion der Sozialdemokratischen Partei Deutschlands;DE_SPD_NT;DE_NT-BT_1965;215;14oct1969;19oct1969
DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT__1;DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1969;250;20oct1969;29oct1969
DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT__2;DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1969;249;30oct1969;03nov1969
DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT__3;DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1969;250;04nov1969;23apr1970
DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT__4;DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1969;249;24apr1970;26apr1970
DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT__5;DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1969;250;27apr1970;08aug1970
DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT__6;DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1969;249;09aug1970;13aug1970
DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT__7;DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1969;250;14aug1970;18aug1970
DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT__8;DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT";DE_NT-BT_1969;250;20aug1970;08oct1970
DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT__9;DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1969;253;10oct1970;31dec1970
DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT__10;DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1969;252;01jan1971;06jan1971
DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT__11;DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT;DE_DU_NT";DE_NT-BT_1969;253;07jan1971;03jun1971
DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT__12;DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_DU_NT";DE_NT-BT_1969;252;04jun1971;10jun1971
DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT__13;DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_DU_NT";DE_NT-BT_1969;253;11jun1971;27aug1971
DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT__14;DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_DU_NT";DE_NT-BT_1969;252;28aug1971;05sep1971
DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT__15;DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_DU_NT";DE_NT-BT_1969;253;06sep1971;14oct1971
DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT__16;DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_DU_NT";DE_NT-BT_1969;253;16oct1971;19oct1971
DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT__17;DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_DU_NT";DE_NT-BT_1969;254;20oct1971;08dec1971
DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT__18;DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_DU_NT";DE_NT-BT_1969;253;09dec1971;12dec1971
DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT__19;DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_DU_NT";DE_NT-BT_1969;254;13dec1971;02mar1972
DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT__20;DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_DU_NT";DE_NT-BT_1969;255;03mar1972;16mar1972
DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT__21;DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT;DE_DU_NT";DE_NT-BT_1969;256;17mar1972;10apr1972
DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT__22;DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT;DE_DU_NT";DE_NT-BT_1969;255;11apr1972;16apr1972
DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT__23;DE_NT-BT_1969__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT;DE_DU_NT";DE_NT-BT_1969;256;17apr1972;21apr1972
