elec_id;district_id;parliament_id;election_date;election_type;election_mode;parliament_id_of_electing_parliament;election_hierarchy;election_round;district_votes_total
DE_NT-BT_2017__Nienburg-II-Schaumburg__24sep2017;DE_NT-BT_2017__Nienburg-II-Schaumburg;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Stadt-Hannover-II__24sep2017;DE_NT-BT_2017__Stadt-Hannover-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Gifhorn-Peine__24sep2017;DE_NT-BT_2017__Gifhorn-Peine;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Hildesheim__24sep2017;DE_NT-BT_2017__Hildesheim;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Salzgitter-Wolfenbuettel__24sep2017;DE_NT-BT_2017__Salzgitter-Wolfenbuettel;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Helmstedt-Wolfsburg__24sep2017;DE_NT-BT_2017__Helmstedt-Wolfsburg;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Goettingen__24sep2017;DE_NT-BT_2017__Goettingen;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Mittelems__24sep2017;DE_NT-BT_2017__Mittelems;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Diepholz-Nienburg-I__24sep2017;DE_NT-BT_2017__Diepholz-Nienburg-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Luechow-Dannenberg-Lueneburg__24sep2017;DE_NT-BT_2017__Luechow-Dannenberg-Lueneburg;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Osnabrueck-Land__24sep2017;DE_NT-BT_2017__Osnabrueck-Land;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Stadt-Hannover-I__24sep2017;DE_NT-BT_2017__Stadt-Hannover-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Hannover-Land-I__24sep2017;DE_NT-BT_2017__Hannover-Land-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Celle-Uelzen__24sep2017;DE_NT-BT_2017__Celle-Uelzen;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Hameln-Pyrmont-Holzminden__24sep2017;DE_NT-BT_2017__Hameln-Pyrmont-Holzminden;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Hannover-Land-II__24sep2017;DE_NT-BT_2017__Hannover-Land-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Braunschweig__24sep2017;DE_NT-BT_2017__Braunschweig;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Goslar-Northeim-Osterode__24sep2017;DE_NT-BT_2017__Goslar-Northeim-Osterode;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Aachen-I__24sep2017;DE_NT-BT_2017__Aachen-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Aachen-II__24sep2017;DE_NT-BT_2017__Aachen-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Heinsberg__24sep2017;DE_NT-BT_2017__Heinsberg;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Dueren__24sep2017;DE_NT-BT_2017__Dueren;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Rhein-Erft-Kreis-I__24sep2017;DE_NT-BT_2017__Rhein-Erft-Kreis-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Bonn__24sep2017;DE_NT-BT_2017__Bonn;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Rhein-Sieg-Kreis-II__24sep2017;DE_NT-BT_2017__Rhein-Sieg-Kreis-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Leverkusen-Koeln-IV__24sep2017;DE_NT-BT_2017__Leverkusen-Koeln-IV;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Wuppertal-I__24sep2017;DE_NT-BT_2017__Wuppertal-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Solingen-Remscheid-Wuppertal-II__24sep2017;DE_NT-BT_2017__Solingen-Remscheid-Wuppertal-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Mettmann-II__24sep2017;DE_NT-BT_2017__Mettmann-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Duesseldorf-I__24sep2017;DE_NT-BT_2017__Duesseldorf-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Duesseldorf-II__24sep2017;DE_NT-BT_2017__Duesseldorf-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Neuss-I__24sep2017;DE_NT-BT_2017__Neuss-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Moenchengladbach__24sep2017;DE_NT-BT_2017__Moenchengladbach;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Krefeld-I-Neuss-II__24sep2017;DE_NT-BT_2017__Krefeld-I-Neuss-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Kleve__24sep2017;DE_NT-BT_2017__Kleve;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Wesel-I__24sep2017;DE_NT-BT_2017__Wesel-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Krefeld-II-Wesel-II__24sep2017;DE_NT-BT_2017__Krefeld-II-Wesel-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Duisburg-II__24sep2017;DE_NT-BT_2017__Duisburg-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Muelheim-Essen-I__24sep2017;DE_NT-BT_2017__Muelheim-Essen-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Essen-II__24sep2017;DE_NT-BT_2017__Essen-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Recklinghausen-I__24sep2017;DE_NT-BT_2017__Recklinghausen-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Bottrop-Recklinghausen-III__24sep2017;DE_NT-BT_2017__Bottrop-Recklinghausen-III;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Warendorf__24sep2017;DE_NT-BT_2017__Warendorf;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Bielefeld-Guetersloh-II__24sep2017;DE_NT-BT_2017__Bielefeld-Guetersloh-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Minden-Luebbecke-I__24sep2017;DE_NT-BT_2017__Minden-Luebbecke-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Lippe-I__24sep2017;DE_NT-BT_2017__Lippe-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Hoexter-Lippe-II__24sep2017;DE_NT-BT_2017__Hoexter-Lippe-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Paderborn-Guetersloh-III__24sep2017;DE_NT-BT_2017__Paderborn-Guetersloh-III;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Hagen-Ennepe-Ruhr-Kreis-I__24sep2017;DE_NT-BT_2017__Hagen-Ennepe-Ruhr-Kreis-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Herne-Bochum-II__24sep2017;DE_NT-BT_2017__Herne-Bochum-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Dortmund-I__24sep2017;DE_NT-BT_2017__Dortmund-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Dortmund-II__24sep2017;DE_NT-BT_2017__Dortmund-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Unna-I__24sep2017;DE_NT-BT_2017__Unna-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Hamm-Unna-II__24sep2017;DE_NT-BT_2017__Hamm-Unna-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Hochsauerlandkreis__24sep2017;DE_NT-BT_2017__Hochsauerlandkreis;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Siegen-Wittgenstein__24sep2017;DE_NT-BT_2017__Siegen-Wittgenstein;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Olpe-Maerkischer-Kreis-I__24sep2017;DE_NT-BT_2017__Olpe-Maerkischer-Kreis-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Euskirchen-Rhein-Erft-Kreis-II__24sep2017;DE_NT-BT_2017__Euskirchen-Rhein-Erft-Kreis-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Koeln-I__24sep2017;DE_NT-BT_2017__Koeln-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Koeln-II__24sep2017;DE_NT-BT_2017__Koeln-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Koeln-III__24sep2017;DE_NT-BT_2017__Koeln-III;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Oberbergischer-Kreis__24sep2017;DE_NT-BT_2017__Oberbergischer-Kreis;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Rheinisch-Bergischer-Kreis__24sep2017;DE_NT-BT_2017__Rheinisch-Bergischer-Kreis;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Mettmann-I__24sep2017;DE_NT-BT_2017__Mettmann-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Viersen__24sep2017;DE_NT-BT_2017__Viersen;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Duisburg-I__24sep2017;DE_NT-BT_2017__Duisburg-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Oberhausen-Wesel-III__24sep2017;DE_NT-BT_2017__Oberhausen-Wesel-III;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Essen-III__24sep2017;DE_NT-BT_2017__Essen-III;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Gelsenkirchen__24sep2017;DE_NT-BT_2017__Gelsenkirchen;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Steinfurt-I-Borken-I__24sep2017;DE_NT-BT_2017__Steinfurt-I-Borken-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Steinfurt-III__24sep2017;DE_NT-BT_2017__Steinfurt-III;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Muenster__24sep2017;DE_NT-BT_2017__Muenster;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Guetersloh-I__24sep2017;DE_NT-BT_2017__Guetersloh-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Herford-Minden-Luebbecke-II__24sep2017;DE_NT-BT_2017__Herford-Minden-Luebbecke-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Bochum-I__24sep2017;DE_NT-BT_2017__Bochum-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Soest__24sep2017;DE_NT-BT_2017__Soest;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Bitburg__24sep2017;DE_NT-BT_2017__Bitburg;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Trier__24sep2017;DE_NT-BT_2017__Trier;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Worms__24sep2017;DE_NT-BT_2017__Worms;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Ludwigshafen-Frankenthal__24sep2017;DE_NT-BT_2017__Ludwigshafen-Frankenthal;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Pirmasens__24sep2017;DE_NT-BT_2017__Pirmasens;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Neuwied__24sep2017;DE_NT-BT_2017__Neuwied;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Ahrweiler__24sep2017;DE_NT-BT_2017__Ahrweiler;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Koblenz__24sep2017;DE_NT-BT_2017__Koblenz;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Mosel-Rhein-Hunsrueck__24sep2017;DE_NT-BT_2017__Mosel-Rhein-Hunsrueck;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Kreuznach__24sep2017;DE_NT-BT_2017__Kreuznach;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Kaiserslautern__24sep2017;DE_NT-BT_2017__Kaiserslautern;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Suedpfalz__24sep2017;DE_NT-BT_2017__Suedpfalz;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Flensburg-Schleswig__24sep2017;DE_NT-BT_2017__Flensburg-Schleswig;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Nordfriesland-Dithmarschen-Nord__24sep2017;DE_NT-BT_2017__Nordfriesland-Dithmarschen-Nord;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Steinburg-Dithmarschen-Sued__24sep2017;DE_NT-BT_2017__Steinburg-Dithmarschen-Sued;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Ploen-Neumuenster__24sep2017;DE_NT-BT_2017__Ploen-Neumuenster;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Luebeck__24sep2017;DE_NT-BT_2017__Luebeck;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Rendsburg-Eckernfoerde__24sep2017;DE_NT-BT_2017__Rendsburg-Eckernfoerde;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Pinneberg__24sep2017;DE_NT-BT_2017__Pinneberg;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Segeberg-Stormarn-Mitte__24sep2017;DE_NT-BT_2017__Segeberg-Stormarn-Mitte;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Ostholstein-Stormarn-Nord__24sep2017;DE_NT-BT_2017__Ostholstein-Stormarn-Nord;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Herzogtum-Lauenburg-Stormarn-Sued__24sep2017;DE_NT-BT_2017__Herzogtum-Lauenburg-Stormarn-Sued;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Saarlouis__24sep2017;DE_NT-BT_2017__Saarlouis;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__St-Wendel__24sep2017;DE_NT-BT_2017__St-Wendel;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Homburg__24sep2017;DE_NT-BT_2017__Homburg;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Saarbruecken__24sep2017;DE_NT-BT_2017__Saarbruecken;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Meissen__24sep2017;DE_NT-BT_2017__Meissen;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Dresden-II-Bautzen-II__24sep2017;DE_NT-BT_2017__Dresden-II-Bautzen-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Erzgebirgskreis-I__24sep2017;DE_NT-BT_2017__Erzgebirgskreis-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Vogtlandkreis__24sep2017;DE_NT-BT_2017__Vogtlandkreis;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Nordsachsen__24sep2017;DE_NT-BT_2017__Nordsachsen;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Leipzig-I__24sep2017;DE_NT-BT_2017__Leipzig-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Leipzig-II__24sep2017;DE_NT-BT_2017__Leipzig-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Leipzig-Land__24sep2017;DE_NT-BT_2017__Leipzig-Land;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Bautzen-I__24sep2017;DE_NT-BT_2017__Bautzen-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Goerlitz__24sep2017;DE_NT-BT_2017__Goerlitz;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Saechsische-Schweiz-Osterzgebirge__24sep2017;DE_NT-BT_2017__Saechsische-Schweiz-Osterzgebirge;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Dresden-I__24sep2017;DE_NT-BT_2017__Dresden-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Mittelsachsen__24sep2017;DE_NT-BT_2017__Mittelsachsen;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Chemnitz__24sep2017;DE_NT-BT_2017__Chemnitz;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Chemnitzer-Umland-Erzgebirgskreis-II__24sep2017;DE_NT-BT_2017__Chemnitzer-Umland-Erzgebirgskreis-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Anhalt__24sep2017;DE_NT-BT_2017__Anhalt;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Halle__24sep2017;DE_NT-BT_2017__Halle;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Mansfeld__24sep2017;DE_NT-BT_2017__Mansfeld;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Altmark__24sep2017;DE_NT-BT_2017__Altmark;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Harz__24sep2017;DE_NT-BT_2017__Harz;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Magdeburg__24sep2017;DE_NT-BT_2017__Magdeburg;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Dessau-Wittenberg__24sep2017;DE_NT-BT_2017__Dessau-Wittenberg;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Burgenland-Saalekreis__24sep2017;DE_NT-BT_2017__Burgenland-Saalekreis;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Jena-Soemmerda-Weimarer-Land-I__24sep2017;DE_NT-BT_2017__Jena-Soemmerda-Weimarer-Land-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Gotha-Ilm-Kreis__24sep2017;DE_NT-BT_2017__Gotha-Ilm-Kreis;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Eichsfeld-Nordhausen-Kyffhaeuserkreis__24sep2017;DE_NT-BT_2017__Eichsfeld-Nordhausen-Kyffhaeuserkreis;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Erfurt-Weimar-Weimarer-Land-II__24sep2017;DE_NT-BT_2017__Erfurt-Weimar-Weimarer-Land-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Gera-Greiz-Altenburger-Land__24sep2017;DE_NT-BT_2017__Gera-Greiz-Altenburger-Land;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Weiden__24sep2017;DE_NT-BT_2017__Weiden;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Aurich-Emden__24sep2017;DE_NT-BT_2017__Aurich-Emden;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Stadt-Osnabrueck__24sep2017;DE_NT-BT_2017__Stadt-Osnabrueck;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Borken-II__24sep2017;DE_NT-BT_2017__Borken-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Coesfeld-Steinfurt-II__24sep2017;DE_NT-BT_2017__Coesfeld-Steinfurt-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Rhein-Sieg-Kreis-I__24sep2017;DE_NT-BT_2017__Rhein-Sieg-Kreis-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Recklinghausen-II__24sep2017;DE_NT-BT_2017__Recklinghausen-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Ennepe-Ruhr-Kreis-II__24sep2017;DE_NT-BT_2017__Ennepe-Ruhr-Kreis-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Maerkischer-Kreis-II__24sep2017;DE_NT-BT_2017__Maerkischer-Kreis-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Montabaur__24sep2017;DE_NT-BT_2017__Montabaur;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Zwickau__24sep2017;DE_NT-BT_2017__Zwickau;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Boerde-Jerichower-Land__24sep2017;DE_NT-BT_2017__Boerde-Jerichower-Land;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Schwandorf__24sep2017;DE_NT-BT_2017__Schwandorf;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Frankfurt-Oder-Oder-Spree__24sep2017;DE_NT-BT_2017__Frankfurt-Oder-Oder-Spree;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Potsdam-Potsdam-Mittelmark-II-Teltow-Flaeming-II__24sep2017;DE_NT-BT_2017__Potsdam-Potsdam-Mittelmark-II-Teltow-Flaeming-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Vorpommern-Ruegen-Vorpommern-Greifswald-I__24sep2017;DE_NT-BT_2017__Vorpommern-Ruegen-Vorpommern-Greifswald-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Eisenach-Wartburgkreis-Unstrut-Hainich-Kreis__24sep2017;DE_NT-BT_2017__Eisenach-Wartburgkreis-Unstrut-Hainich-Kreis;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Dahme-Spreewald-Teltow-Flaeming-III-Oberspreewald-Lausitz-I__24sep2017;DE_NT-BT_2017__Dahme-Spreewald-Teltow-Flaeming-III-Oberspreewald-Lausitz-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Berlin-Friedrichshain-Kreuzberg-Prenzlauer-Berg-Ost__24sep2017;DE_NT-BT_2017__Berlin-Friedrichshain-Kreuzberg-Prenzlauer-Berg-Ost;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Schwerin-Ludwigslust-Parchim-I-Nordwestmecklenburg-I__24sep2017;DE_NT-BT_2017__Schwerin-Ludwigslust-Parchim-I-Nordwestmecklenburg-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Mecklenburgische-Seenplatte-I-Vorpommern-Greifswald-II__24sep2017;DE_NT-BT_2017__Mecklenburgische-Seenplatte-I-Vorpommern-Greifswald-II;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Mecklenburgische-Seenplatte-II-Landkreis-Rostock-III__24sep2017;DE_NT-BT_2017__Mecklenburgische-Seenplatte-II-Landkreis-Rostock-III;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Saalfeld-Rudolstadt-Saale-Holzland-Kreis-Saale-Orla-Kreis__24sep2017;DE_NT-BT_2017__Saalfeld-Rudolstadt-Saale-Holzland-Kreis-Saale-Orla-Kreis;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Suhl-Schmalkalden-Meiningen-Hildburghausen-Sonneberg__24sep2017;DE_NT-BT_2017__Suhl-Schmalkalden-Meiningen-Hildburghausen-Sonneberg;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Brandenburg-Potsdam-Mittelmark-I-Havelland-III-Teltow-Flaeming-I__24sep2017;DE_NT-BT_2017__Brandenburg-Potsdam-Mittelmark-I-Havelland-III-Teltow-Flaeming-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Ludwigslust-Parchim-II-Nordwestmecklenburg-II-Rostock-I__24sep2017;DE_NT-BT_2017__Ludwigslust-Parchim-II-Nordwestmecklenburg-II-Rostock-I;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Brandenburg__24sep2017;DE_NT-BT_2017__Brandenburg;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
DE_NT-BT_2017__Berlin__24sep2017;DE_NT-BT_2017__Berlin;DE_NT-BT_2017;24sep2017;regular;popular;;main-election;1;
