pers_id;polca_id;id_nl_pdc_num;id_pdc_code;id_de_manow;id_de_parliament;id_ch_parliament;id_ie_parliament;id_uk_scotparl;wikidata_id;last_name;first_name;other_name;gender;birth_date;death_date;birth_place_raw;citizenship_canton;hometown_raw;title_raw;military_raw;initials;twitter_screen_name;twitter_id;;;;PolCa-PartyWhenEnteredParliament;PolCa-nonpoliticalprepar;PolCa-politicalprepar;ohmura-career-type;ohmura-mandate
CH_Preising_Monica_1968;;;;;;;;;;Preising-Givotti;Monica;;f;1968;;;;;;;;;;;;;;;;;
CH_Preiss_Marcel_1963;;;;;;;;;;Preiss;Marcel;;m;1963;;;;;;;;;;;;;;;;;
CH_Preiswerk_Felix_1899;;;;;;;;;;Preiswerk;Felix;NA;NA;1899;;;;;;;;;;;;;;;;;
CH_Preiswerk_Hans_1924;;;;;;;;;;Preiswerk;Hans;;;1924;;;;;;;;;;;;;;;;;
CH_Preiswerk_Ruth_1934;;;;;;;;;;Preiswerk-Tschopp;Ruth;;f;1934;;;;;;;;;;;;;;;;;
CH_Preiswerk_Salome_1976;;;;;;;;;;Preiswerk;Salome;;f;1976;;;;;;;;;;;;;;;;;
CH_Preiswerk_Stefanie_1973;;;;;;;;;;Preiswerk;Stefanie;;f;1973;;;;;;;;;;;;;;;;;
CH_Preiswerk_Thomas_1965;;;;;;;;;;Preiswerk;Thomas;;m;1965;;;;;;;;;;;;;;;;;
CH_Prelicz_Katharina_1959;;;;;;3999;;;;Prelicz-Huber;Katharina;NA;f;12oct1959;NA;Bern (BE);"ZH; ZH; ZH";"Winterthur (ZH); Zuerich (ZH); Meilen (ZH)";Prof.;NA;;;;;;;;;;;
CH_Prelicz_Roman_1950;;;;;;;;;;Prelicz;Roman;;m;1950;;;;;;;;;;;;;;;;;
CH_Prelicz_Thomas_1955;;;;;;;;;;Prelicz;Thomas;;m;1955;;;;;;;;;;;;;;;;;
CH_Premand_Bernard_1951;;;;;;;;;;Premand;Bernard;;m;1951;;;;;;;;;;;;;;;;;
CH_Presotto_Claudia_1964;;;;;;;;;;Presotto;Claudia;;f;1964;;;;;;;;;;;;;;;;;
CH_Presta_Markus_1961;;;;;;;;;;Presta;Markus;;m;1961;;;;;;;;;;;;;;;;;
CH_Preti_Fanny_1983;;;;;;;;;;Preti;Fanny;;f;1983;;;;;;;;;;;;;;;;;
CH_Pretre_Lucas_1980;;;;;;;;;;Pretre;Lucas;;m;1980;;;;;;;;;;;;;;;;;
CH_Preuss_Roland_1969;;;;;;;;;;Preuss;Roland;;m;1969;;;;;;;;;;;;;;;;;
CH_Prezioso_Stefanie_1969;;;;;;;;;;Prezioso-Batou;Stefania-Stefanie;;f;1969;;;;;;;;;;;;;;;;;
CH_Priessner_Helen_1944;;;;;;;;;;Priessner;Helen;;f;1944;;;;;;;;;;;;;;;;;
CH_Primborgne_Charles_1913;;;;;;1229;;;;Primborgne;Charles;NA;m;30apr1913;18feb2010;Genf;"VS; GE";"Bourg-St-Pierre (VS); Geneve (GE)";NA;NA;;;;;;;;;;;
CH_Primo_Bruno_1995;;;;;;;;;;Primo-Da-Silva;Bruno;;m;1995;;;;;;;;;;;;;;;;;
CH_Prince_Jean_1947;;;;;;;;;;Prince;Jean-Claude;;m;1947;;;;;;;;;;;;;;;;;
CH_Prince_Pascal_1969;;;;;;;;;;Prince;Pascal;;m;1969;;;;;;;;;;;;;;;;;
CH_Principe_Stefan_1972;;;;;;;;;;Principe;Stefan;;m;1972;;;;;;;;;;;;;;;;;
CH_Privat_Guillaume_1987;;;;;;;;;;Privat;Guillaume;;m;1987;;;;;;;;;;;;;;;;;
CH_Privet_Rene_1946;;;;;;;;;;Privet;Rene;;m;1946;;;;;;;;;;;;;;;;;
CH_Proamer_Pascal_1978;;;;;;;;;;Proamer;Pascal;;m;1978;;;;;;;;;;;;;;;;;
CH_Probst_Andrea_1950;;;;;;;;;;Probst;Andrea;;m;1950;;;;;;;;;;;;;;;;;
CH_Probst_Annemarie_1926;;;;;;;;;;Probst;Annemarie;;f;1926;;;;;;;;;;;;;;;;;
CH_Probst_Caspar_1979;;;;;;;;;;Probst;Caspar;;;1979;;;;;;;;;;;;;;;;;
CH_Probst_Daniel_1973;;;;;;;;;;Probst;Daniel;;m;1973;;;;;;;;;;;;;;;;;
CH_Probst_Delphine_1971;;;;;;;;;;Probst;Delphine;;f;1971;;;;;;;;;;;;;;;;;
CH_Probst_Esther_1962;;;;;;;;;;Probst;Esther;;f;1962;;;;;;;;;;;;;;;;;
CH_Probst_Heinz_1943;;;;;;;;;;Probst;Heinz;;m;1943;;;;;;;;;;;;;;;;;
CH_Probst_Karin_1976;;;;;;;;;;Probst-Wirz;Karin;;f;1976;;;;;;;;;;;;;;;;;
CH_Probst_Matthias_1982;;;;;;;;;;Probst;Matthias;;m;1982;;;;;;;;;;;;;;;;;
CH_Probst_Michel_1960;;;;;;;;;;Probst;Michel;;m;1960;;;;;;;;;;;;;;;;;
CH_Probst_Rudolf_1938;;;;;;;;;;Probst;Rudolf;;m;1938;;;;;;;;;;;;;;;;;
CH_Probst_Sybille_1979;;;;;;;;;;Probst;Sybille;;f;1979;;;;;;;;;;;;;;;;;
CH_Probst_Walter_1899;;;;;;;;;;Probst;Walter;NA;NA;1899;;;;;;;;;;;;;;;;;
CH_Prochaska_Christian_1979;;;;;;;;;;Prochaska;Christian;;;1979;;;;;;;;;;;;;;;;;
CH_Profos_Verena_1942;;;;;;;;;;Profos;Verena;;f;1942;;;;;;;;;;;;;;;;;
CH_Projer_Bea_1952;;;;;;;;;;Projer-Scheuring;Bea;;f;1952;;;;;;;;;;;;;;;;;
CH_Projer_Kaspar_1985;;;;;;;;;;Projer;Kaspar;;m;1985;;;;;;;;;;;;;;;;;
CH_Prongue_Anne_1966;;;;;;;;;;Prongue-Salvade;Anne;;f;1966;;;;;;;;;;;;;;;;;
CH_Prongue_Marie_1939;;;;;;274;;;;Prongue;Marie-Madeleine;NA;f;31jul1939;NA;NA;JU;Buix (JU);NA;NA;;;;;;;;;;;
CH_Providzalo_Nikola_1979;;;;;;;;;;Providzalo;Nikola;;m;1979;;;;;;;;;;;;;;;;;
CH_Proz_Fabienne_1959;;;;;;;;;;Proz;Fabienne;;f;1959;;;;;;;;;;;;;;;;;
CH_Pruppacher_Hans_1900;;;;;;;;;;Pruppacher;Hans;NA;NA;1900;;;;;;;;;;;;;;;;;
CH_Pucher_Monika_1963;;;;;;;;;;Pucher;Monika;;f;1963;;;;;;;;;;;;;;;;;
CH_Puentener_Peter_1963;;;;;;;;;;Puentener;Peter;;m;1963;;;;;;;;;;;;;;;;;
CH_Puentener_Vreni_1962;;;;;;;;;;Puentener-Bugmann;Vreni;;f;1962;;;;;;;;;;;;;;;;;
CH_Puenter_Heinz_1966;;;;;;;;;;Puenter;Heinz;;m;1966;;;;;;;;;;;;;;;;;
CH_Puerro_Manfred_1980;;;;;;;;;;Puerro;Manfred;;m;1980;;;;;;;;;;;;;;;;;
CH_Puerro_Veronique_1966;;;;;;;;;;Puerro-Nicole;Veronique;;f;1966;;;;;;;;;;;;;;;;;
CH_Pueschel_Sylvia_1933;;;;;;;;;;Pueschel;Sylvia;;f;1933;;;;;;;;;;;;;;;;;
CH_Pueschel_Werner_1931;;;;;;;;;;Pueschel;Werner;NA;NA;1931;;;;;;;;;;;;;;;;;
CH_Pugin_Antoine_1898;;;;;;2968;;;;Pugin;Antoine;NA;m;21aug1898;21apr1978;NA;GE;Genf (GE);NA;NA;;;;;;;;;;;
CH_Pugin_Maurice_1923;;;;;;;;;;Pugin;Maurice;;;1923;;;;;;;;;;;;;;;;;
CH_Pugneth_Robert_1909;;;;;;;;;;Pugneth;Robert;;;1909;;;;;;;;;;;;;;;;;
CH_Puhr_Christian_1940;;;;;;;;;;Puhr;Christian;;m;1940;;;;;;;;;;;;;;;;;
CH_Puippe_David_1988;;;;;;;;;;Puippe;David;;m;1988;;;;;;;;;;;;;;;;;
CH_Pulaj_Berat_1991;;;;;;;;;;Pulaj;Berat;;m;1991;;;;;;;;;;;;;;;;;
CH_Pulfer_Daniel_1953;;;;;;;;;;Pulfer;Daniel;;m;1953;;;;;;;;;;;;;;;;;
CH_Pulfer_Fanny_1927;;;;;;;;;;Pulfer;Fanny;;f;1927;;;;;;;;;;;;;;;;;
CH_Pulino_Rodolfo_1984;;;;;;;;;;Pulino;Rodolfo;;m;1984;;;;;;;;;;;;;;;;;
CH_Pult_Jon_1984;;;;;;;;;;Pult;Jon;;m;1984;;;;;;;;;;;;;;;;;
CH_Pulver_Adrian_1983;;;;;;;;;;Pulver;Adrian;;m;1983;;;;;;;;;;;;;;;;;
CH_Pulver_Bernhard_1965;;;;;;;;;;Pulver;Bernhard;;m;1965;;;;;;;;;;;;;;;;;
CH_Pulver_Edith_1954;;;;;;;;;;Pulver;Edith;;f;1954;;;;;;;;;;;;;;;;;
CH_Pulver_Erwin_1932;;;;;;;;;;Pulver;Erwin;;m;1932;;;;;;;;;;;;;;;;;
CH_Pun_Tristan_1990;;;;;;;;;;Pun;Tristan;;m;1990;;;;;;;;;;;;;;;;;
CH_Puorger_Gisep_1950;;;;;;;;;;Puorger;Gisep;;m;1950;;;;;;;;;;;;;;;;;
CH_Pusterla_Gian_1962;;;;;;;;;;Pusterla;Gian-Maria;;m;1962;;;;;;;;;;;;;;;;;
CH_Putzi_Erich_1969;;;;;;;;;;Putzi;Erich;;m;1969;;;;;;;;;;;;;;;;;
CH_Python_Anne_1936;;;;;;;;;;Python;Anne-Marie;;f;1936;;;;;;;;;;;;;;;;;
CH_Python_Jean_1940;;;;;;;;;;Python;Jean-Pierre;;m;1940;;;;;;;;;;;;;;;;;
CH_Python_Ursula_1950;;;;;;;;;;Python-Hugener;Ursula;;f;1950;;;;;;;;;;;;;;;;;
CH_Quadranti_Rosmarie_1957;;;;;;4066;;;;Quadranti;Rosmarie;NA;f;18jul1957;NA;Luzern (LU);ZH;Volketswil (ZH);NA;NA;;QuadrantiR;3130690545;;;;;;;;
CH_Quadri_Camillo_1912;;;;;;;;;;Quadri;Camillo;NA;NA;1912;;;;;;;;;;;;;;;;;
CH_Quadri_Enrico_1928;;;;;;;;;;Quadri;Enrico;;m;1928;;;;;;;;;;;;;;;;;
CH_Quadri_Lorenzo_1974;;;;;;4046;;;;Quadri;Lorenzo;NA;m;05nov1974;NA;Sorengo (TI);TI;Canobbio (TI);NA;Soldat;;LorenzQuadri;323132835;;;;;;;;
CH_Quadri_Peter_1966;;;;;;;;;;Quadri;Peter;;m;1966;;;;;;;;;;;;;;;;;
CH_Quadri_Siro_1968;;;;;;;;;;Quadri;Siro;;m;1968;;;;;;;;;;;;;;;;;
CH_Quartenoud_Maxime_1897;;;;;;2970;;;;Quartenoud;Maxime;NA;m;16jun1897;14may1956;Treyvaux;FR;Treyvaux (FR);NA;NA;;;;;;;;;;;
CH_Quartu_Cristina_1979;;;;;;;;;;Quartu;Cristina;;f;1979;;;;;;;;;;;;;;;;;
CH_Queck_Heinz_1958;;;;;;;;;;Queck;Heinz;;m;1958;;;;;;;;;;;;;;;;;
CH_Quellmalz_Brigitte_1942;;;;;;;;;;Quellmalz;Brigitte;;f;1942;;;;;;;;;;;;;;;;;
CH_Quensel_Gottlieb_1925;;;;;;;;;;Quensel;Gottlieb;;m;1925;;;;;;;;;;;;;;;;;
CH_Quinodoz_Mathieu_1989;;;;;;;;;;Quinodoz;Mathieu;;m;1989;;;;;;;;;;;;;;;;;
CH_Raaflaub_Hans_1928;;;;;;;;;;Raaflaub;Hans;NA;NA;1928;;;;;;;;;;;;;;;;;
CH_Raaflaub_Hermann_1915;;;;;;;;;;Raaflaub;Hermann;;;1915;;;;;;;;;;;;;;;;;
CH_Raaflaub_Werner_1893;;;;;;;;;;Raaflaub;Werner;NA;NA;1893;;;;;;;;;;;;;;;;;
CH_Rabelbauer_Claudia_1972;;;;;;;;;;Rabelbauer-Pfiffner;Claudia;;f;1972;;;;;;;;;;;;;;;;;
CH_Rabelbauer_Richard_1965;;;;;;;;;;Rabelbauer;Richard;;m;1965;;;;;;;;;;;;;;;;;
CH_Raboud_Benedicte_1946;;;;;;;;;;Raboud;Benedicte;;f;1946;;;;;;;;;;;;;;;;;
CH_Raboud_Gregoire_1952;;;;;;;;;;Raboud;Gregoire;;m;1952;;;;;;;;;;;;;;;;;
CH_Raboud_Guy_1976;;;;;;;;;;Raboud;Guy;;m;1976;;;;;;;;;;;;;;;;;
CH_Raccoursier_Hermann_1897;;;;;;;;;;Raccoursier;Hermann;NA;NA;1897;;;;;;;;;;;;;;;;;
CH_Rachdi_Menel_1962;;;;;;;;;;Rachdi;Menel;;m;1962;;;;;;;;;;;;;;;;;
CH_Rachdi_Regula_1962;;;;;;;;;;Rachdi-Farner;Regula;;f;1962;;;;;;;;;;;;;;;;;
CH_Racine_Quentin_1991;;;;;;;;;;Racine;Quentin;;m;1991;;;;;;;;;;;;;;;;;
CH_Rada_Gabriella_1949;;;;;;;;;;Rada;Gabriella;;f;1949;;;;;;;;;;;;;;;;;
CH_Radermecker_Ines_1990;;;;;;;;;;Radermecker;Ines;;f;1990;;;;;;;;;;;;;;;;;
CH_Radivojevic_Sandra_1982;;;;;;;;;;Radivojevic;Sandra;;f;1982;;;;;;;;;;;;;;;;;
CH_Raeber_Albert_1901;;;;;;;;;;Raeber;Albert;NA;NA;1901;;;;;;;;;;;;;;;;;
CH_Raeber_Claudia_1965;;;;;;;;;;Raeber-Bachmann;Claudia;;f;1965;;;;;;;;;;;;;;;;;
CH_Raeber_Pascal_1991;;;;;;;;;;Raeber;Pascal;;m;1991;;;;;;;;;;;;;;;;;
CH_Raeber_Reto_1983;;;;;;;;;;Raeber;Reto;;m;1983;;;;;;;;;;;;;;;;;
CH_Raeber_Simeon_1986;;;;;;;;;;Raeber;Simeon;;m;1986;;;;;;;;;;;;;;;;;
CH_Raedler_David_1987;;;;;;;;;;Raedler;David;;m;1987;;;;;;;;;;;;;;;;;
CH_Raemy_Hugo_1965;;;;;;;;;;Raemy;Hugo;;m;1965;;;;;;;;;;;;;;;;;
CH_Raemy_Matthieu_1984;;;;;;;;;;Raemy;Matthieu;;m;1984;;;;;;;;;;;;;;;;;
CH_Raeth_Daniel_1969;;;;;;;;;;Raeth;Daniel;;m;1969;;;;;;;;;;;;;;;;;
CH_Raez_Fritz_1922;;;;;;687;;;;Raez;Fritz;NA;m;12nov1922;NA;NA;BE;Rapperswil (BE);NA;NA;;;;;;;;;;;
CH_Raffa_Gerardo_1965;;;;;;;;;;Raffa;Gerardo;;m;1965;;;;;;;;;;;;;;;;;
CH_Raggenbass_Hansueli_1948;;;;;;170;;;;Raggenbass;Hansueli;NA;m;31jul1948;NC;Frauenfeld (TG);TG;Schoenholzerswilen (TG);Dr. oec.;NA;;;;;;;;;;;
CH_Raggi_Andrea_1924;;;;;;;;;;Raggi;Andrea;;;1924;;;;;;;;;;;;;;;;;
CH_Raguth_Francesca_1973;;;;;;;;;;Raguth-Tscharner;Francesca;;f;1973;;;;;;;;;;;;;;;;;
CH_Rahm_Caroline_1976;;;;NA;;;;;;Rahm;Caroline;;;1976;;;;;;;;;;;;;;;;;
CH_Rahmen_Regina_1961;;;;;;;;;;Rahmen;Regina;;f;1961;;;;;;;;;;;;;;;;;
CH_Rahn_Hans_1919;;;;;;;;;;Rahn;Hans-Rudolf;;;1919;;;;;;;;;;;;;;;;;
CH_Raimann_Claudia_1965;;;;;;;;;;Raimann;Claudia;;f;1965;;;;;;;;;;;;;;;;;
CH_Raimondi_Barbara_1963;;;;;;;;;;Raimondi;Barbara;;f;1963;;;;;;;;;;;;;;;;;
CH_Rainoni_Elisabeth_1945;;;;;;;;;;Rainoni;Elisabeth;;f;1945;;;;;;;;;;;;;;;;;
CH_Rais_Georges_1939;;;;;;;;;;Rais;Georges;;m;1939;;;;;;;;;;;;;;;;;
CH_Rais_Martine_1948;;;;;;;;;;Rais;Martine;;f;1948;;;;;;;;;;;;;;;;;
CH_Raisin_Marcel_1890;;;;;;2976;;;;Raisin;Marcel;NA;m;07aug1890;14may1949;NA;GE;Genf (GE);NA;NA;;;;;;;;;;;
CH_Raissig_Walter_1910;;;;;;2977;;;;Raissig;Walter;NA;m;29mar1910;23jan1987;NA;BE;Bolligen (BE);Dr. iur.;NA;;;;;;;;;;;
CH_Raith_Michael_1944;;;;;;;;;;Raith;Michael;;m;1944;;;;;;;;;;;;;;;;;
CH_Rajic_Zoran_1962;;;;;;;;;;Rajic;Zoran;;m;1962;;;;;;;;;;;;;;;;;
CH_Rajkovic_Sana_1993;;;;;;;;;;Rajkovic;Sana;;f;1993;;;;;;;;;;;;;;;;;
CH_Rambert_Bigna_1947;;;;;;;;;;Rambert;Bigna;;f;1947;;;;;;;;;;;;;;;;;
CH_Ramel_Corinne_1967;;;;;;;;;;Ramel;Corinne;;f;1967;;;;;;;;;;;;;;;;;
CH_Ramel_Urs_1946;;;;;;;;;;Ramel;Urs;;m;1946;;;;;;;;;;;;;;;;;
CH_Ramer_Blanca_1946;;;;;;;;;;Ramer;Blanca;;f;1946;;;;;;;;;;;;;;;;;
CH_Ramirez_Linh_1995;;;;;;;;;;Ramirez;Linh;;f;1995;;;;;;;;;;;;;;;;;
CH_Ramon_Manuel_1948;;;;;;;;;;Ramon;Manuel;;m;1948;;;;;;;;;;;;;;;;;
CH_Ramp_Dieter_1979;;;;;;;;;;Ramp;Dieter;;m;1979;;;;;;;;;;;;;;;;;
CH_Rampa_Costantino_1887;;;;;;;;;;Rampa;Costantino;NA;NA;1887;;;;;;;;;;;;;;;;;
CH_Rampa_Roman_1990;;;;;;;;;;Rampa;Roman;;m;1990;;;;;;;;;;;;;;;;;
CH_Rampini_Otello_1924;;;;;;;;;;Rampini;Otello;;m;1924;;;;;;;;;;;;;;;;;
CH_Rampone_Valeria_1974;;;;;;;;;;Rampone;Valeria;;f;1974;;;;;;;;;;;;;;;;;
CH_Ramsauer_Adrian_1959;;;;;;;;;;Ramsauer;Adrian;;m;1959;;;;;;;;;;;;;;;;;
CH_Ramsauer_Diana_1992;;;;;;;;;;Ramsauer;Diana-Alice;;f;1992;;;;;;;;;;;;;;;;;
CH_Ramsauer_Elfi_1936;;;;;;;;;;Ramsauer;Elfi;;f;1936;;;;;;;;;;;;;;;;;
CH_Ramsauer_Markus_1974;;;;;;;;;;Ramsauer;Markus;;m;1974;;;;;;;;;;;;;;;;;
CH_Ramsebner_Marc_1990;;;;;;;;;;Ramsebner;Marc-Luca;;m;1990;;;;;;;;;;;;;;;;;
CH_Ramseier_Beatrice_1982;;;;;;;;;;Ramseier;Beatrice;;f;1982;;;;;;;;;;;;;;;;;
CH_Ramseier_Fritz_1912;;;;;;;;;;Ramseier;Fritz;;;1912;;;;;;;;;;;;;;;;;
CH_Ramseier_Hanni_1957;;;;;;;;;;Ramseier-Steudler;Hanni;;f;1957;;;;;;;;;;;;;;;;;
CH_Ramseier_Hans_1939;;;;;;;;;;Ramseier;Hans;NA;m;1939;;;;;;;;;;;;;;;;;
CH_Ramseier_Max_1927;;;;;;;;;;Ramseier;Max;NA;NA;1927;;;;;;;;;;;;;;;;;
CH_Ramseier_Paul_1920;;;;;;;;;;Ramseier;Paul;;;1920;;;;;;;;;;;;;;;;;
CH_Ramseier_Stefan_1975;;;;;;;;;;Ramseier;Stefan;;m;1975;;;;;;;;;;;;;;;;;
CH_Ramser_Brigitte_1968;;;;;;;;;;Ramser;Brigitte;;f;1968;;;;;;;;;;;;;;;;;
CH_Ramser_Friedrich_1920;;;;;;;;;;Ramser;Friedrich;NA;NA;1920;;;;;;;;;;;;;;;;;
CH_Ramseyer_Adolf_1913;;;;;;;;;;Ramseyer;Adolf;;;1913;;;;;;;;;;;;;;;;;
CH_Ramseyer_Jean_1941;;;;;;;;;;Ramseyer;Jean-Pierre;;m;1941;;;;;;;;;;;;;;;;;
CH_Ramseyer_Pascal_1964;;;;;;;;;;Ramseyer;Pascal;;m;1964;;;;;;;;;;;;;;;;;
CH_Ramseyer_Samuel_1950;;;;;;;;;;Ramseyer;Samuel;;m;1950;;;;;;;;;;;;;;;;;
CH_Ramseyer_Walter_1944;;;;;;;;;;Ramseyer-Mori;Walter;;m;1944;;;;;;;;;;;;;;;;;
CH_Ramstein_Fritz_1913;;;;;;;;;;Ramstein;Fritz;NA;m;1913;;;;;;;;;;;;;;;;;
CH_Ramu_Charles_1910;;;;;;;;;;Ramu;Charles;;;1910;;;;;;;;;;;;;;;;;
CH_Randegger_Johannes_1941;;;;;;346;;;;Randegger;Johannes;NA;m;22mar1941;NA;Davos (GR);ZH;Ossingen (ZH);Dr. phil. II. chem.;Oberstleutnant;;;;;;;;;;;
CH_Rando_Andres_1955;;;;;;;;;;Rando;Andres;;m;1955;;;;;;;;;;;;;;;;;
CH_Rando_Ursula_1955;;;;;;;;;;Rando-Meier;Ursula;;f;1955;;;;;;;;;;;;;;;;;
CH_Rankwiler_Bruno_1955;;;;;;;;;;Rankwiler;Bruno;;m;1955;;;;;;;;;;;;;;;;;
CH_Ranzi_Marilena_1947;;;;;;;;;;Ranzi-Antognoli;Marilena;;f;1947;;;;;;;;;;;;;;;;;
CH_Rapaport_Sascha_1975;;;;;;;;;;Rapaport;Sascha;;m;1975;;;;;;;;;;;;;;;;;
CH_Rapaz_Gregoire_1990;;;;;;;;;;Rapaz;Gregoire;;m;1990;;;;;;;;;;;;;;;;;
CH_Rapaz_Olivier_1936;;;;;;;;;;Rapaz;Olivier;;m;1936;;;;;;;;;;;;;;;;;
CH_Rapaz_Pierre_1967;;;;;;;;;;Rapaz;Pierre-Yves;;m;1967;;;;;;;;;;;;;;;;;
CH_Rapillard_Claude_1950;;;;;;;;;;Rapillard;Claude;;m;1950;;;;;;;;;;;;;;;;;
CH_Rapin_Roland_1959;;;;;;;;;;Rapin;Roland;;m;1959;;;;;;;;;;;;;;;;;
CH_Rapold_Hans_1930;;;;;;;;;;Rapold;Hans;;m;1930;;;;;;;;;;;;;;;;;
CH_Rapp_Catherine_1948;;;;;;;;;;Rapp-Jotterand;Catherine;;f;1948;;;;;;;;;;;;;;;;;
CH_Rapp_Georges_1911;;;;;;;;;;Rapp;Georges;NA;NA;1911;;;;;;;;;;;;;;;;;
CH_Rapp_Jean_1951;;;;;;;;;;Rapp;Jean-Marc;;m;1951;;;;;;;;;;;;;;;;;
CH_Rappa_Francesco_1966;;;;;;;;;;Rappa;Francesco;;m;1966;;;;;;;;;;;;;;;;;
CH_Rappaz_Gail_1986;;;;;;;;;;Rappaz;Gail;;m;1986;;;;;;;;;;;;;;;;;
CH_Rappaz_Henry_1942;;;;;;;;;;Rappaz;Henry;;m;1942;;;;;;;;;;;;;;;;;
CH_Rappazzo_Pierre_1965;;;;;;;;;;Rappazzo;Pierre;;m;1965;;;;;;;;;;;;;;;;;
CH_Rappold_Niklaus_1901;;;;;;;;;;Rappold-vonPfyffer;Niklaus;;;1901;;;;;;;;;;;;;;;;;
CH_Rasaj_Veton_1996;;;;;;;;;;Rasaj;Veton;;m;1996;;;;;;;;;;;;;;;;;
CH_Raschein_Paul_1901;;;;;;2986;;;;Raschein;Paul;NA;m;30sep1901;28aug1982;Malix;GR;Malix (GR);NA;NA;;;;;;;;;;;
CH_Raschem_Paul_1901;;;;;;;;;;Raschem;Paul;;;1901;;;;;;;;;;;;;;;;;
CH_Raschle_Robert_1940;;;;;;;;;;Raschle;Robert;;m;1940;;;;;;;;;;;;;;;;;
CH_Rashiti_Tefik_1969;;;;;;;;;;Rashiti;Tefik;;m;1969;;;;;;;;;;;;;;;;;
CH_Rasi_Hans_1939;;;;;;;;;;Rasi;Hans;;m;1939;;;;;;;;;;;;;;;;;
CH_Rasser_Alfred_1907;;;;;;2989;;;;Rasser;Alfred;NA;m;29may1907;18aug1977;Basel;BS;Basel (BS);NA;NA;;;;;;;;;;;
CH_Rasser_Brigitte_1954;;;;;;;;;;Rasser;Brigitte;;f;1954;;;;;;;;;;;;;;;;;
CH_Rasser_Sabine_1950;;;;;;;;;;Rasser;Sabine;;f;1950;;;;;;;;;;;;;;;;;
CH_Rast_Klara_1952;;;;;;;;;;Rast;Klara;;f;1952;;;;;;;;;;;;;;;;;
CH_Rast_Rudolf_1944;;;;;;;;;;Rast;Rudolf;;m;1944;;;;;;;;;;;;;;;;;
CH_Rathgeb_Christian_1970;;;;;;;;;;Rathgeb;Christian;;m;14feb1970;NC;Raehzuens;;;;;;;;;;;;;;;
CH_Rathgeb_Hans_1924;;;;;;;;;;Rathgeb;Hans;;m;1924;;;;;;;;;;;;;;;;;
CH_Rathgeb_Peter_1944;;;;;;;;;;Rathgeb;Peter;;m;1944;;;;;;;;;;;;;;;;;
CH_Raths_Elisabeth_1945;;;;;;;;;;Raths;Elisabeth;;f;1945;;;;;;;;;;;;;;;;;
CH_Raths_Ernst_1948;;;;;;;;;;Raths;Ernst;;m;1948;;;;;;;;;;;;;;;;;
CH_Raths_Hans_1957;;;;;;;;;;Raths;Hans-Heinrich;;m;1957;;;;;;;;;;;;;;;;;
CH_Raths_Willi_1935;;;;;;;;;;Raths;Willi;;m;1935;;;;;;;;;;;;;;;;;
CH_Ratti_Anna_1947;;;;;;;;;;Ratti;Anna;;f;1947;;;;;;;;;;;;;;;;;
CH_Ratti_Maria_1914;;;;;;;;;;Ratti-Gianini;Maria;;f;1914;;;;;;;;;;;;;;;;;
CH_Ratti_Remigio_1944;;;;;;347;;;;Ratti;Remigio;NA;m;14nov1944;NA;Balerna (TI);TI;Balerna (TI);Prof. Dr. rer. pol. Professore d’economia regionale e dei trasporti;NA;;;;;;;;;;;
CH_Rau_Monika_1968;;;;;;;;;;Rau;Monika;;f;1968;;;;;;;;;;;;;;;;;
CH_Rauber_Alexander_1942;;;;;;;;;;Rauber;Alexander;;m;1942;;;;;;;;;;;;;;;;;
CH_Rauber_Hans_1924;;;;;;;;;;Rauber;Hans;;m;1924;;;;;;;;;;;;;;;;;
CH_Rauber_Urs_1948;;;;;;;;;;Rauber;Urs;;m;1948;;;;;;;;;;;;;;;;;
CH_Rauch_Hans_1925;;;;;;;;;;Rauch;Hans;;;1925;;;;;;;;;;;;;;;;;
CH_Rauch_Reto_1975;;;;;;;;;;Rauch;Reto;;m;1975;;;;;;;;;;;;;;;;;
CH_Rauper_Roman_1973;;;;;;;;;;Rauper;Roman;;m;1973;;;;;;;;;;;;;;;;;
CH_Raurich_Franz_1906;;;;;;;;;;Raurich;Franz;;;1906;;;;;;;;;;;;;;;;;
CH_Raurisch_Francisco_1906;;;;;;;;;;Raurisch;Francisco;;;1906;;;;;;;;;;;;;;;;;
CH_Rauschmeier_Robert_1971;;;;;;;;;;Rauschmeier;Robert;;m;1971;;;;;;;;;;;;;;;;;
CH_Ravasi_Bruno_1932;;;;;;;;;;Ravasi;Bruno;;m;1932;;;;;;;;;;;;;;;;;
CH_Ravay_Maud_1971;;;;;;;;;;Ravay-Vogler;Maud;;f;1971;;;;;;;;;;;;;;;;;
CH_Ravussin_Marc_1912;;;;;;;;;;Ravussin;Marc-Henri;;;1912;;;;;;;;;;;;;;;;;
CH_Rawyler_Alexandre_1947;;;;;;;;;;Rawyler;Alexandre;;m;1947;;;;;;;;;;;;;;;;;
CH_Ray_Francoise_1933;;;;;;;;;;Ray;Francoise;;f;1933;;;;;;;;;;;;;;;;;
CH_Ray_Louis_1909;;;;;;;;;;Ray;Louis;NA;NA;1909;;;;;;;;;;;;;;;;;
CH_Raymondon_Guillaume_1983;;;;;;;;;;Raymondon;Guillaume;;m;1983;;;;;;;;;;;;;;;;;
CH_Rayroux_Arlette_1954;;;;;;;;;;Rayroux;Arlette;;f;1954;;;;;;;;;;;;;;;;;
